name	term	lev	seq	value
"mitochondrial inner membrane"	GO:0005743;GO:0019866	2	Sym_156351_c0_g1	-13.2671179124383
"mitochondrial inner membrane"	GO:0005743;GO:0019866	2	Sym_113175_c1_g1	-5.24200270224946
"mitochondrial inner membrane"	GO:0005743;GO:0019866	2	Sym_105943_c4_g3	0.0463679480055347
"mitochondrial inner membrane"	GO:0005743;GO:0019866	2	Sym_83072_c0_g2	-4.4422346603043
"mitochondrial inner membrane"	GO:0005743;GO:0019866	2	Sym_135943_c0_g1	-4.75813562082652
"mitochondrial membrane"	GO:0031966	2	Sym_156351_c0_g1	-13.2671179124383
"mitochondrial membrane"	GO:0031966	2	Sym_103784_c0_g1	1.90625911273695
"mitochondrial membrane"	GO:0031966	2	Sym_159792_c0_g1	-2.71154134479165
"mitochondrial membrane"	GO:0031966	2	Sym_113175_c1_g1	-5.24200270224946
"mitochondrial membrane"	GO:0031966	2	Sym_105943_c4_g3	0.0463679480055347
"mitochondrial membrane"	GO:0031966	2	Sym_83072_c0_g2	-4.4422346603043
"mitochondrial membrane"	GO:0031966	2	Sym_135943_c0_g1	-4.75813562082652
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_175570_c0_g1	21.094498827213
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_30458_c0_g1	8.33934130259168
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_112519_c1_g6	-2.6408815861298
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_94907_c0_g2	18.4876594115042
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_85763_c0_g2	-0.418774948238708
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_114907_c3_g1	-0.509850833046138
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_94700_c0_g1	1.53117151021395
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_114958_c5_g1	3.14374182900109
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_17199_c0_g1	29.122263033591
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_107647_c1_g2	-11.4130605925763
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_242526_c0_g1	-49.1375764095091
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_18246_c0_g1	-0.312855860006296
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_100008_c0_g3	0.652887439468474
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_112519_c1_g1	-4.9546526982083
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_110125_c3_g1	-0.546837040891426
"vesicle"	GO:0031982;GO:0031410;GO:0097708	3	Sym_239078_c0_g1	-3.07685220933308
"plastid"	GO:0009507;GO:0009536	2	Sym_126392_c0_g1	-0.224133526947624
"plastid"	GO:0009507;GO:0009536	2	Sym_135168_c1_g2	1.43541821529863
"plastid"	GO:0009507;GO:0009536	2	Sym_120719_c3_g1	-0.70117177674369
"plastid"	GO:0009507;GO:0009536	2	Sym_125225_c1_g2	-0.78987481266211
"plastid"	GO:0009507;GO:0009536	2	Sym_101441_c0_g1	3.73752184679616
"plastid"	GO:0009507;GO:0009536	2	Sym_107242_c3_g1	3.72647676843126
"plastid"	GO:0009507;GO:0009536	2	Sym_106636_c7_g3	-4.18092850699544
"plastid"	GO:0009507;GO:0009536	2	Sym_179741_c0_g1	-4.57090491711408
"plastid"	GO:0009507;GO:0009536	2	Sym_146541_c1_g1	-8.09430899017412
"plastid"	GO:0009507;GO:0009536	2	Sym_107499_c4_g1	0.402241323171826
"plastid"	GO:0009507;GO:0009536	2	Sym_102664_c0_g1	0.378359429094274
"plastid"	GO:0009507;GO:0009536	2	Sym_125225_c1_g1	-0.95138836303257
"plastid"	GO:0009507;GO:0009536	2	Sym_125225_c1_g3	-33.3722638015644
"plastid"	GO:0009507;GO:0009536	2	Sym_244548_c0_g1	-61.1818249116412
"plastid"	GO:0009507;GO:0009536	2	Sym_206385_c0_g1	-0.665200675108518
"plastid"	GO:0009507;GO:0009536	2	Sym_135168_c1_g5	2.00322914510541
"plastid"	GO:0009507;GO:0009536	2	Sym_307967_c0_g1	-1.03842625392721
"plastid"	GO:0009507;GO:0009536	2	Sym_149385_c2_g1	-6.19781610711728
