name	term	lev	seq	value
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_80984_c0_g1	0.816946595846539
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_125580_c4_g3	0.172191773269094
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_95407_c0_g2	-0.502617475713586
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_102517_c4_g2	0.24956347560135
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_121717_c2_g1	-0.29642551838769
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_125580_c4_g2	-0.644350925963527
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_177037_c0_g1	0.0727263521671756
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_426_c0_g1	-1.13843967616966
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_149370_c0_g1	0.199870997163725
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_19588_c0_g1	0.16861082926132
"sno(s)RNA-containing ribonucleoprotein complex"	GO:0005732	3	Sym_74179_c0_g1	-0.0613980740864171
"plant-type cell wall"	GO:0009505	2	Sym_127416_c0_g1	0.108156926578864
"plant-type cell wall"	GO:0009505	2	Sym_76752_c0_g1	1.15718055194924
"plant-type cell wall"	GO:0009505	2	Sym_76571_c0_g1	-0.617839191084321
"plant-type cell wall"	GO:0009505	2	Sym_57203_c0_g1	-0.0308415013513668
"plant-type cell wall"	GO:0009505	2	Sym_89781_c0_g1	0.150214422579349
"plant-type cell wall"	GO:0009505	2	Sym_40581_c0_g1	-0.512551238768982
"plant-type cell wall"	GO:0009505	2	Sym_61973_c0_g1	-0.525322717061416
"plant-type cell wall"	GO:0009505	2	Sym_91477_c0_g1	-1.61737508165989
"plant-type cell wall"	GO:0009505	2	Sym_39713_c0_g1	0.387957681826717
"plant-type cell wall"	GO:0009505	2	Sym_151048_c0_g1	0.766581798626692
"plant-type cell wall"	GO:0009505	2	Sym_77098_c0_g1	0
"plant-type cell wall"	GO:0009505	2	Sym_274148_c0_g1	0.0952332403367523
"plant-type cell wall"	GO:0009505	2	Sym_92931_c0_g1	0.0969332420333589
"plant-type cell wall"	GO:0009505	2	Sym_211177_c0_g1	0.293573628117722
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_66870_c0_g1	-0.0246770991531151
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_99694_c0_g1	-0.621036805643445
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_27718_c0_g1	-0.785079657949519
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_22305_c0_g1	0.932264009307369
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_23386_c0_g1	-0.0363346850932831
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_207166_c0_g1	-0.0308421281018934
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_206096_c0_g1	-0.0308415013513668
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_208437_c0_g1	0.169233409043736
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_57425_c0_g1	1.27327194338004
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_125392_c1_g9	-0.0308415013513668
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_22650_c0_g1	-0.316215758977651
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_85287_c0_g1	0
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_50244_c0_g1	-0.0366148175149152
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_37008_c0_g2	-1.10675263324277
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_5755_c0_g1	-4.12500490047675
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_40022_c0_g1	-0.265872518600968
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_147078_c0_g1	-0.321030119786432
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_2933_c0_g1	-0.0406175325555377
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_210218_c0_g1	-0.0585065917689197
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_154062_c2_g1	-0.0308415013513668
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_61028_c0_g1	0.185273798514517
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_209348_c0_g1	-1.42324897006565
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_80760_c0_g2	-0.255709803713846
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_94898_c0_g2	0.346903229827739
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_257144_c0_g1	-0.126804235043784
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_92493_c0_g1	-2.73999785831792
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_158739_c0_g1	0.0727263521671756
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_61431_c0_g1	-0.777839488123164
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_64430_c0_g1	0.0341287837025182
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_46482_c0_g1	0
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_176436_c0_g1	-1.88572550973159
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_163003_c0_g1	-3.3120341814973
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_54504_c0_g1	0.250834982363137
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_61683_c0_g1	0.083669888671317
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_99827_c0_g4	-0.0308415013513668
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_90714_c0_g1	-0.467200990980172
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_99615_c2_g1	-0.0383975375332209
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_246334_c0_g1	2.00481621339252
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_272697_c0_g1	0.348080394333964
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_58383_c0_g1	-0.109339540708879
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_141_c0_g1	-0.217866565059002
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_66973_c0_g1	0.00679397870631006
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_128757_c1_g1	0
"intrinsic component of endoplasmic reticulum membrane"	GO:0030176;GO:0031227	5	Sym_131599_c1_g1	-0.0308415013513668
