"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
462 0.630171535009176 2 17 "GO:0000109" "nucleotide-excision repair complex" 0.762332509712489
316 0.573443477806769 3 50 "GO:0000118" "histone deacetylase complex" 0.722559761156513
962 0.030126501425952 3 80 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.0917488907063084
564 0.568805325294174 5 16 "GO:0000124" "SAGA complex" 0.721149109652439
3284 0.0421280701463176 6 6 "GO:0000125" "PCAF complex" 0.121905478729045
1635 0.215319634236277 3 9 "GO:0000127;GO:0090576" "RNA polymerase III transcription regulator complex" 0.390715419624578
2716 0.124903541243149 2 5 "GO:0000137" "Golgi cis cisterna" 0.262780155610586
1284 0.468050437843094 3 5 "GO:0000138" "Golgi trans cisterna" 0.633030949318843
-69 0.66187462297436 2 655 "GO:0000139" "Golgi membrane" 0.782215463515153
-2144 0.0130822767127746 2 21 "GO:0000145" "exocyst" 0.0517939228037576
727 0.000486364141111079 3 370 "GO:0000151" "ubiquitin ligase complex" 0.00362071082827137
-80 0.870910008956769 2 65 "GO:0000152" "nuclear ubiquitin ligase complex" 0.93075167828386
907 0.408929562119524 4 13 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.577947605128076
-946 0.427921600658476 3 11 "GO:0000159" "protein phosphatase type 2A complex" 0.595398904430563
-69 0.963342518248912 2 7 "GO:0000164" "protein phosphatase type 1 complex" 0.987142745170356
2809 0.112520103115064 2 5 "GO:0000172" "ribonuclease MRP complex" 0.245020714149007
3652 5.80912421819185e-05 3 19 "GO:0000176" "nuclear exosome (RNase complex)" 0.000640474328360139
1882 0.0226579351693424 3 23 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.075038256777556
1652 0.0150240353022655 3 34 "GO:0000178;GO:1905354" "exoribonuclease complex" 0.0566490681743431
-864 0.625449949207702 2 5 "GO:0000220" "vacuolar proton-transporting V-type ATPase, V0 domain" 0.758808617241387
-1121 0.0114812658557458 6 80 "GO:0000228" "nuclear chromosome" 0.0473942301438606
-1252 0.0784327761364801 2 31 "GO:0000242" "pericentriolar material" 0.186652863428618
-741 0.675661668472699 4 5 "GO:0000306" "extrinsic component of vacuolar membrane" 0.794693354774806
-1647 0.119493396318009 2 14 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.25509497106124
-1125 0.324887818409596 5 12 "GO:0000324;GO:0000322" "storage vacuole" 0.504415846407768
511 0.772878765473629 2 5 "GO:0000329" "fungal-type vacuole membrane" 0.864155846890283
762 0.563613515860161 4 9 "GO:0000331" "contractile vacuole" 0.715802555663345
2475 0.0769080335514674 3 8 "GO:0000346" "transcription export complex" 0.184029937426726
2089 0.00210963261457334 2 34 "GO:0000407" "phagophore assembly site" 0.0119321134397049
1676 0.0471297551577168 2 22 "GO:0000421" "autophagosome membrane" 0.130317513467846
