"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
613 0.60307179699698 3 14 "GO:0000014" "single-stranded DNA endodeoxyribonuclease activity" 0.82872637136814
-591 0.449279506858063 5 32 "GO:0000030" "mannosyltransferase activity" 0.736734045996744
-1058 0.0410284862112482 4 73 "GO:0000049" "tRNA binding" 0.215178175884892
-1796 0.0510485991058191 3 23 "GO:0000062;GO:0120227;GO:1901567" "fatty-acyl-CoA binding" 0.245253843209333
-705 0.46429095842656 2 21 "GO:0000146" "microfilament motor activity" 0.749652510947868
795 0.0656369686110562 3 105 "GO:0000149" "SNARE binding" 0.27827362587586
334 0.637210115228877 4 39 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity" 0.847516126067646
760 0.585890354785327 6 10 "GO:0000182" "rDNA binding" 0.81801142696849
-141 0.834008024231149 2 43 "GO:0000217" "DNA secondary structure binding" 0.937712437958991
3099 0.0853950406119434 4 6 "GO:0000224" "peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity" 0.314409013162155
-3859 0.0504938400488733 5 5 "GO:0000268" "peroxisome targeting sequence binding" 0.243774896659792
-298 0.292103418947222 5 248 "GO:0000287" "magnesium ion binding" 0.615443330672037
1154 0.345744176190809 5 13 "GO:0000295;GO:0005346;GO:0015216" "purine nucleotide transmembrane transporter activity" 0.661551903868504
422 0.619251466457923 4 27 "GO:0000339" "RNA cap binding" 0.83747972596331
617 0.532018804016426 5 20 "GO:0000340" "RNA 7-methylguanosine cap binding" 0.795414742153233
-1881 0.296426158134217 3 6 "GO:0000386" "second spliceosomal transesterification activity" 0.620961693332886
-130 0.890011901987422 3 22 "GO:0000400" "four-way junction DNA binding" 0.96478613613209
-794 0.501009170906463 5 14 "GO:0000403" "Y-form DNA binding" 0.772168468479517
-1275 0.33790025751624 2 11 "GO:0000405" "bubble DNA binding" 0.654096827313179
-100 0.952440327229749 3 7 "GO:0000406" "double-strand/single-strand DNA junction binding" 0.985653743746894
