name	term	lev	seq	value
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_133740_c1_g1	0.68968657332279
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_80984_c0_g1	0.145678531575254
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_173607_c0_g1	-0.192395353833357
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_139545_c4_g1	1.95693274189936
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_101312_c0_g2	0.536838487502614
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_147119_c0_g1	2.69668339202185
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_78927_c0_g1	-0.425651247523892
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_245377_c0_g1	-0.0772028156093087
"U2-type spliceosomal complex"	GO:0030532;GO:0120114;GO:0097525;GO:0005684	3	Sym_104264_c2_g1	1.95869863833421
"mitochondrial membrane"	GO:0031966	4	Sym_156351_c0_g1	0.922411086488321
"mitochondrial membrane"	GO:0031966	4	Sym_103784_c0_g1	-2.25331484192321
"mitochondrial membrane"	GO:0031966	4	Sym_159792_c0_g1	1.63442520982462
"mitochondrial membrane"	GO:0031966	4	Sym_113175_c1_g1	2.39713405968906
"mitochondrial membrane"	GO:0031966	4	Sym_105943_c4_g3	-4.67452747462402
"mitochondrial membrane"	GO:0031966	4	Sym_83072_c0_g2	0.115708089681303
"mitochondrial membrane"	GO:0031966	4	Sym_135943_c0_g1	-2.22154482170807
"plasmodesma"	GO:0009506	2	Sym_140163_c0_g1	0.355689164312809
"plasmodesma"	GO:0009506	2	Sym_125225_c1_g2	1.22634640766633
"plasmodesma"	GO:0009506	2	Sym_117309_c3_g2	1.02943586367375
"plasmodesma"	GO:0009506	2	Sym_102695_c0_g1	-0.840836396871604
"plasmodesma"	GO:0009506	2	Sym_125225_c1_g1	-0.672749923470532
"plasmodesma"	GO:0009506	2	Sym_125225_c1_g3	0.00636441068703862
"transferase complex"	GO:1990234	2	Sym_103763_c6_g1	-1.41007402085339
"transferase complex"	GO:1990234	2	Sym_101312_c0_g2	0.536838487502614
"transferase complex"	GO:1990234	2	Sym_100802_c0_g1	2.29104436709577
"transferase complex"	GO:1990234	2	Sym_174615_c0_g1	1.92123550368317
"transferase complex"	GO:1990234	2	Sym_42974_c0_g1	-9.51327118260613
"organelle inner membrane"	GO:0005743;GO:0019866	4	Sym_156351_c0_g1	0.922411086488321
"organelle inner membrane"	GO:0005743;GO:0019866	4	Sym_113175_c1_g1	2.39713405968906
"organelle inner membrane"	GO:0005743;GO:0019866	4	Sym_105943_c4_g3	-4.67452747462402
"organelle inner membrane"	GO:0005743;GO:0019866	4	Sym_83072_c0_g2	0.115708089681303
"organelle inner membrane"	GO:0005743;GO:0019866	4	Sym_135943_c0_g1	-2.22154482170807
"extracellular space"	GO:0005615	2	Sym_175570_c0_g1	0.680058931399262
"extracellular space"	GO:0005615	2	Sym_310154_c0_g1	-0.269188981552948
"extracellular space"	GO:0005615	2	Sym_109358_c2_g1	-2.51301145172427
"extracellular space"	GO:0005615	2	Sym_44505_c0_g1	0.0166232989418896
"extracellular space"	GO:0005615	2	Sym_114958_c5_g1	-0.14692934562919
"extracellular space"	GO:0005615	2	Sym_91477_c0_g1	-0.282422123448547
"extracellular space"	GO:0005615	2	Sym_242526_c0_g1	0.426849243214937
"extracellular space"	GO:0005615	2	Sym_53466_c0_g1	-0.55445102254534
"extracellular region"	GO:0005576	2	Sym_133183_c1_g1	-0.339409669336222
"extracellular region"	GO:0005576	2	Sym_110716_c0_g1	-1.20226464174095
"extracellular region"	GO:0005576	2	Sym_43550_c0_g1	-1.22680643484542
"extracellular region"	GO:0005576	2	Sym_109253_c1_g2	-0.424488511393131
"extracellular region"	GO:0005576	2	Sym_103005_c0_g1	-0.158439183592727
"extracellular region"	GO:0005576	2	Sym_147654_c1_g3	-0.611502118231092
"extracellular region"	GO:0005576	2	Sym_133411_c1_g1	3.53123052339345
"extracellular region"	GO:0005576	2	Sym_109253_c1_g1	-0.519157806133579
"extracellular region"	GO:0005576	2	Sym_215998_c0_g1	2.3912931631898
"extracellular region"	GO:0005576	2	Sym_133813_c2_g1	-0.227247623306776
"extracellular region"	GO:0005576	2	Sym_242526_c0_g1	0.426849243214937
"extracellular region"	GO:0005576	2	Sym_151306_c5_g1	-1.20538167954317
"extracellular region"	GO:0005576	2	Sym_206385_c0_g1	0.932906308154694
"extracellular region"	GO:0005576	2	Sym_245148_c0_g1	0.237373429758392
"ribonucleoprotein complex"	GO:1990904	2	Sym_133740_c1_g1	0.68968657332279
"ribonucleoprotein complex"	GO:1990904	2	Sym_105077_c3_g2	0.0673615642197309
"ribonucleoprotein complex"	GO:1990904	2	Sym_80984_c0_g1	0.145678531575254
"ribonucleoprotein complex"	GO:1990904	2	Sym_107369_c3_g5	-0.174810130218617
"ribonucleoprotein complex"	GO:1990904	2	Sym_101501_c0_g2	-3.65526877481094
"ribonucleoprotein complex"	GO:1990904	2	Sym_173607_c0_g1	-0.192395353833357
"ribonucleoprotein complex"	GO:1990904	2	Sym_145648_c3_g1	-0.162520418174789
"ribonucleoprotein complex"	GO:1990904	2	Sym_106636_c7_g3	-0.164592264482183
"ribonucleoprotein complex"	GO:1990904	2	Sym_104264_c2_g1	1.95869863833421
"ribonucleoprotein complex"	GO:1990904	2	Sym_139545_c4_g1	1.95693274189936
"ribonucleoprotein complex"	GO:1990904	2	Sym_147201_c3_g4	0.385402207545065
"ribonucleoprotein complex"	GO:1990904	2	Sym_104762_c1_g5	1.26054339692605
"ribonucleoprotein complex"	GO:1990904	2	Sym_101312_c0_g2	0.536838487502614
"ribonucleoprotein complex"	GO:1990904	2	Sym_90254_c0_g1	0.18219638072474
"ribonucleoprotein complex"	GO:1990904	2	Sym_147119_c0_g1	2.69668339202185
"ribonucleoprotein complex"	GO:1990904	2	Sym_128217_c2_g1	-0.0992269771166995
"ribonucleoprotein complex"	GO:1990904	2	Sym_78927_c0_g1	-0.425651247523892
"ribonucleoprotein complex"	GO:1990904	2	Sym_20490_c0_g1	-0.354738721837094
"ribonucleoprotein complex"	GO:1990904	2	Sym_66494_c0_g1	1.17025533135702
"ribonucleoprotein complex"	GO:1990904	2	Sym_136070_c2_g1	1.03084432853857
"ribonucleoprotein complex"	GO:1990904	2	Sym_101501_c0_g1	-1.33485063808573
"ribonucleoprotein complex"	GO:1990904	2	Sym_88907_c0_g1	0.744199471220476
"ribonucleoprotein complex"	GO:1990904	2	Sym_109060_c7_g1	0.0217826866321991
"ribonucleoprotein complex"	GO:1990904	2	Sym_245377_c0_g1	-0.0772028156093087
"intrinsic component of plasma membrane"	GO:0005887;GO:0031226	3	Sym_57115_c0_g1	1.38363514958251
