delta.rank	pval	level	nseqs	term	name	p.adj
1830	3.27451247073746e-7	2	183	GO:0003712	transcription coregulator activity	2.88811999919044e-4
-858	3.01717939501393e-6	4	719	GO:0019900	kinase binding	0.00133057611320114
2094	6.83389343762602e-6	3	108	GO:0042393	histone binding	0.00200916467066205
2737	1.13724089580051e-5	3	60	GO:0003714	transcription corepressor activity	0.00222713473251464
2189	1.26254803430535e-5	2	93	GO:0003697	single-stranded DNA binding	0.00222713473251464
699	2.13940417233508e-5	2	909	GO:0140640	catalytic activity, acting on a nucleic acid	0.00314492413333257
-1034	4.61348363016195e-5	3	369	GO:0008237;GO:0004222	metallopeptidase activity	0.00581298937400406
-524	7.18835729761117e-5	5	1464	GO:0005509	calcium ion binding	0.00734476364439127
4169	7.49465677999109e-5	5	21	GO:0030515	snoRNA binding	0.00734476364439127
542	9.73609912494554e-5	4	1304	GO:0003723	RNA binding	0.00794503157047938
1829	9.9087695323439e-5	5	106	GO:0008170	N-methyltransferase activity	0.00794503157047938
-709	1.33698284164144e-4	4	705	GO:0004842;GO:0019787	ubiquitin-like protein transferase activity	0.00982682388606458
859	3.97968024992986e-4	2	405	GO:0000976;GO:0001067;GO:1990837;GO:0003690	double-stranded DNA binding	0.0270005998495241
1387	4.52429288976374e-4	2	150	GO:0004386	helicase activity	0.0285030452055116
1226	4.94356796936223e-4	5	190	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	0.0290681796598499
670	7.46096096333792e-4	2	611	GO:0140097	catalytic activity, acting on DNA	0.037392266423115
4054	7.76447709173327e-4	2	16	GO:0004298	threonine-type endopeptidase activity	0.037392266423115
1518	8.1065279240335e-4	2	114	GO:0008094	ATP-dependent activity, acting on DNA	0.037392266423115
-2214	8.47723551200127e-4	5	53	GO:0003950	NAD+ ADP-ribosyltransferase activity	0.037392266423115
3904	8.47897197803061e-4	2	17	GO:0042800	histone methyltransferase activity (H3-K4 specific)	0.037392266423115
2715	0.00103816779648464	2	34	GO:0035064;GO:0140034	methylated histone binding	0.0411190378913581
1840	0.00105468578015531	4	74	GO:0042054;GO:0018024;GO:0016279;GO:0016278	lysine N-methyltransferase activity	0.0411190378913581
-736	0.00107226516043224	2	472	GO:0022836	gated channel activity	0.0411190378913581
685	0.00125356719130779	1	533	GO:0140657	ATP-dependent activity	0.0460685942805613
1989	0.00142510471043989	2	60	GO:0003684	damaged DNA binding	0.0493908882654135
-2247	0.0016018412941997	3	46	GO:0051219	phosphoprotein binding	0.0493908882654135
3928	0.00161368021692542	5	15	GO:0004550	nucleoside diphosphate kinase activity	0.0493908882654135
4583	0.00162413925801067	2	11	GO:0047134;GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	0.0493908882654135
-1112	0.00167260591150967	6	188	GO:0022843;GO:0005244;GO:0022832	voltage-gated channel activity	0.0493908882654135
1841	0.00167996218589842	6	68	GO:0016922	nuclear receptor binding	0.0493908882654135
3442	0.00187333817536876	2	19	GO:0004864;GO:0019212	protein phosphatase inhibitor activity	0.0532994926024273
-2024	0.00276804471494105	2	51	GO:0008061	chitin binding	0.0752846184779454
-2774	0.00281677143965102	2	27	GO:0005548	phospholipid transporter activity	0.0752846184779454
1405	0.00292643505576399	2	105	GO:0003777	microtubule motor activity	0.0759151682112894
-1215	0.00330460392613409	4	137	GO:0002020	protease binding	0.0832760189385791
-2528	0.00353961280069045	2	31	GO:0005245	voltage-gated calcium channel activity	0.086720513616916
3390	0.00376229085436114	2	17	GO:0070717	poly-purine tract binding	0.087505580350441
-606	0.0037700816931029	2	549	GO:0030246	carbohydrate binding	0.087505580350441
-3588	0.00396669642445519	1	15	GO:0140299	small molecule sensor activity	0.0897083652915251
-3139	0.00456516803558021	2	19	GO:0004568	chitinase activity	0.0963157486797518
807	0.00457579059229399	4	292	GO:0008168;GO:0016741	transferase activity, transferring one-carbon groups	0.0963157486797518
2732	0.00464221821716204	2	25	GO:0030331	estrogen receptor binding	0.0963157486797518
-979	0.00469652054712582	-1	196	GO:0004871	obsolete signal transducer activity	0.0963157486797518
-403	0.00489803007149792	6	1225	GO:0008270	zinc ion binding	0.0963157486797518
-2959	0.00495246889372928	2	21	GO:0140303	intramembrane lipid transporter activity	0.0963157486797518
-402	0.00509132974312418	3	1218	GO:0005102	signaling receptor binding	0.0963157486797518
2639	0.00529307774099323	3	26	GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	0.0963157486797518
2931	0.00536738154840708	2	21	GO:0005385	zinc ion transmembrane transporter activity	0.0963157486797518
1451	0.00537063093507101	3	86	GO:0043021	ribonucleoprotein complex binding	0.0963157486797518
2335	0.00546007645576824	4	33	GO:0070003	threonine-type peptidase activity	0.0963157486797518
