delta.rank	pval	level	nseqs	term	name	p.adj
1394	3.0601981260666e-21	2	1187	GO:0007186	G protein-coupled receptor signaling pathway	1.07443556206198e-17
1752	2.1825872951372e-19	5	658	GO:0006396	RNA processing	3.83153199661335e-16
2025	2.22009663387671e-17	5	431	GO:0016071	mRNA metabolic process	2.59825309384704e-14
-1518	4.95095017798633e-17	2	766	GO:0022402	cell cycle process	4.3456965187275e-14
2165	4.12929304428911e-15	6	321	GO:0006397	mRNA processing	2.89958957569981e-12
3470	6.03289721383816e-15	2	122	GO:0022618;GO:0071826	ribonucleoprotein complex assembly	3.5302503529643e-12
1573	8.24868983697133e-15	6	605	GO:0007189;GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	4.13730714537233e-12
3270	6.28648166700855e-14	2	127	GO:0000398;GO:0000377;GO:0000375	RNA splicing, via transesterification reactions	2.61893449251908e-11
2258	6.7133040252554e-14	6	268	GO:0008380	RNA splicing	2.61893449251908e-11
-1541	2.51294294653346e-13	2	559	GO:1903047	mitotic cell cycle process	8.82294268527898e-11
2545	8.86640734336298e-13	2	191	GO:0006364;GO:0016072	rRNA metabolic process	2.82999601659522e-10
1916	6.13536230159666e-11	6	284	GO:0034470	ncRNA processing	1.79510475340882e-8
4998	1.88660621595893e-10	4	39	GO:0000387	spliceosomal snRNP assembly	5.09528801863985e-8
1133	2.61685889941797e-10	2	782	GO:0044057	regulation of system process	6.56270828275464e-8
-1882	6.02277590443197e-9	4	232	GO:0044772;GO:0044770	cell cycle phase transition	1.40973108003071e-6
-1209	4.32997744025855e-8	2	507	GO:0007017	microtubule-based process	9.50159424546736e-6
-1016	5.82868559320537e-8	2	713	GO:0048598	embryonic morphogenesis	1.20379500692612e-5
1019	7.5695649951289e-8	2	695	GO:0031329;GO:0009894	regulation of catabolic process	1.47648570543875e-5
3611	1.08679383265045e-7	2	52	GO:0043618;GO:0043620	regulation of DNA-templated transcription in response to stress	1.95614832320426e-5
-1599	1.11429696565324e-7	3	268	GO:0007018	microtubule-based movement	1.95614832320426e-5
6090	1.32017002882733e-7	2	18	GO:0043248	proteasome assembly	2.20719855772036e-5
6207	1.73059649059017e-7	2	17	GO:0038061	NIK/NF-kappaB signaling	2.76187467202822e-5
3904	2.4386944528991103e-07	3	42	GO:0010501	RNA secondary structure unwinding	3.72272009744729e-5
-736	5.01051094895019e-7	2	1202	GO:0006928	movement of cell or subcellular component	7.32995997573505e-5
-1047	5.90623262344986e-7	2	564	GO:0005975	carbohydrate metabolic process	8.29471309637298e-5
-1124	1.24878640292098e-6	3	458	GO:0060271;GO:0044782;GO:0120031;GO:0030031	cell projection assembly	1.68634194640599e-4
2312	1.40016565416234e-6	2	105	GO:0006366	transcription by RNA polymerase II	1.82073393028295e-4
-835	1.47690856324267e-6	3	837	GO:1901135	carbohydrate derivative metabolic process	1.85193784483751e-4
1546	1.86788013641249e-6	5	231	GO:0006940	regulation of smooth muscle contraction	2.26142315825664e-4
-3206	2.40484410610639e-6	2	52	GO:0007062	sister chromatid cohesion	2.81446921884651e-4
-2286	2.8760749487105e-6	2	101	GO:0010172;GO:0010171	body morphogenesis	3.16642916881266e-4
2218	2.97522759350064e-6	2	107	GO:0006605	protein targeting	3.16642916881266e-4
4772	2.97613678640894e-6	2	23	GO:0002181	cytoplasmic translation	3.16642916881266e-4
4172	3.09217113554375e-6	3	30	GO:0006613;GO:0045047;GO:0006614	protein targeting to ER	3.1906324331111e-4
-3198	3.1806361480743e-6	2	51	GO:0043171	peptide catabolic process	3.1906324331111e-4
-879	3.66615919690115e-6	2	693	GO:0051301	cell division	3.57552359453332e-4
-1560	3.7970400327223e-6	2	213	GO:0051865	protein autoubiquitination	0.00036030831229426997
-4603	4.1413022429129e-6	5	24	GO:0006270	DNA replication initiation	3.80258531371742e-4
-1325	4.22389140515464e-6	4	294	GO:0051276	chromosome organization	3.80258531371742e-4
-3170	4.8082195992538e-6	2	50	GO:0000272	polysaccharide catabolic process	4.22041475324502e-4
