delta.rank	pval	level	nseqs	term	name	p.adj
-1941	1.41995855579872e-9	2	78	GO:0003735	structural constituent of ribosome	8.88894055929999e-7
954	1.65608578159779e-5	3	165	GO:0005262;GO:0015085	calcium ion transmembrane transporter activity	0.00368564709206525
672	1.76628454891306e-5	5	336	GO:0046873	metal ion transmembrane transporter activity	0.00368564709206525
473	4.0921367733174e-5	3	639	GO:0015075;GO:0015318	ion transmembrane transporter activity	0.00640419405024173
-1618	1.23443842017308e-4	2	45	GO:0009055	electron transfer activity	0.0150330873908303
3234	1.44087099592623e-4	2	11	GO:0004683	calmodulin-dependent protein kinase activity	0.0150330873908303
-2532	2.16419082580774e-4	2	17	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	0.0169501331995152
1070	2.33617275431358e-4	4	95	GO:0022843;GO:0005244;GO:0022832	voltage-gated channel activity	0.0169501331995152
534	2.47257566949675e-4	3	390	GO:0005261;GO:0005216;GO:0015267;GO:0022803	passive transmembrane transporter activity	0.0169501331995152
482	2.96203189054274e-4	3	471	GO:0008092	cytoskeletal protein binding	0.0169501331995152
2283	2.97845791045795e-4	3	20	GO:0043531	ADP binding	0.0169501331995152
-1634	5.19997293754194e-4	2	36	GO:0004623	phospholipase A2 activity	0.0271265254908438
581	6.08615054037875e-4	1	285	GO:0140657	ATP-dependent activity	0.0276604626029396
-2582	6.1860459495392e-4	2	14	GO:0004298	threonine-type endopeptidase activity	0.0276604626029396
2022	0.00102731305214395	2	21	GO:0005245	voltage-gated calcium channel activity	0.0428731980428075
586	0.00134686732909616	2	244	GO:0004674	protein serine/threonine kinase activity	0.0526961842508873
555	0.0018074606084862	3	258	GO:0022836	gated channel activity	0.063785106414333
-1633	0.00184509695796476	2	29	GO:0019843	rRNA binding	0.063785106414333
1910	0.00193596968350212	3	21	GO:0097604;GO:0097603	temperature-gated cation channel activity	0.063785106414333
2221	0.00230894590111358	3	15	GO:0051959	dynein light intermediate chain binding	0.0722700067048551
410	0.00251389504562293	2	452	GO:0022890;GO:0008324	cation transmembrane transporter activity	0.0749380142171407
-1026	0.00280010897220368	2	68	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	0.0796758280272502
1964	0.00315911795857413	2	18	GO:0003730	mRNA 3'-UTR binding	0.0859829496551046
380	0.00369294054448091	2	489	GO:0004672;GO:0016301;GO:0016773	kinase activity	0.0963241992018771
