name	term	lev	seq	value
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	GO:0016894	2	Sym_40769_c0_g1	0.502441564994141
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	GO:0016894	2	Sym_117491_c0_g1	0.1123441746825
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	GO:0016894	2	Sym_280513_c0_g1	0.175800704838536
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	GO:0016894	2	Sym_24420_c0_g2	1.82798122306902
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	GO:0016894	2	Sym_68978_c0_g1	-0.255173981833821
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_44665_c0_g1	0.727560422852706
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_57726_c0_g1	0.175800704838536
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_55684_c0_g1	0.338172974519116
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_141827_c4_g1	-0.535984573760187
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_95351_c0_g1	0.175800704838536
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_64260_c0_g1	0.282339984709052
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_45611_c0_g1	0.809742378067768
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_17498_c0_g1	0.142767569270324
"histone kinase activity"	GO:0035173;GO:0035174	2	Sym_273973_c0_g1	0.0761213361591525
"nucleoside diphosphate kinase activity"	GO:0004550	3	Sym_128978_c3_g11	-0.0157889811768289
"nucleoside diphosphate kinase activity"	GO:0004550	3	Sym_128978_c3_g8	0.314254507706521
"nucleoside diphosphate kinase activity"	GO:0004550	3	Sym_105860_c1_g1	-0.710014029065161
"nucleoside diphosphate kinase activity"	GO:0004550	3	Sym_205020_c0_g1	-0.0616020842393807
"nucleoside diphosphate kinase activity"	GO:0004550	3	Sym_31483_c0_g1	-0.481930606671772
"GTPase activator activity"	GO:0005096	2	Sym_108352_c0_g1	0.175799901775085
"GTPase activator activity"	GO:0005096	2	Sym_77536_c0_g1	0.175799901775085
"GTPase activator activity"	GO:0005096	2	Sym_120842_c2_g2	0
"GTPase activator activity"	GO:0005096	2	Sym_105248_c2_g1	2.74412348688912
"GTPase activator activity"	GO:0005096	2	Sym_14722_c0_g1	1.71100932139826
"GTPase activator activity"	GO:0005096	2	Sym_81587_c0_g2	0.175800704838536
"GTPase activator activity"	GO:0005096	2	Sym_131261_c1_g1	0.262612161700495
"GTPase activator activity"	GO:0005096	2	Sym_278835_c0_g1	-0.652352364298583
"GTPase activator activity"	GO:0005096	2	Sym_46889_c0_g1	-0.0122663847184432
"GTPase activator activity"	GO:0005096	2	Sym_21920_c0_g1	0.077275614229502
"GTPase activator activity"	GO:0005096	2	Sym_274648_c0_g1	2.01351898192864
"GTPase activator activity"	GO:0005096	2	Sym_308612_c0_g1	0.908684360411159
"GTPase activator activity"	GO:0005096	2	Sym_54899_c0_g1	0.760064991876876
"GTPase activator activity"	GO:0005096	2	Sym_207088_c0_g1	0.246746529063363
"GTPase activator activity"	GO:0005096	2	Sym_23585_c0_g1	-0.302670442127895
"GTPase activator activity"	GO:0005096	2	Sym_33089_c0_g1	-0.0156512581794885
"GTPase activator activity"	GO:0005096	2	Sym_243193_c0_g1	0.528674718629471
"GTPase activator activity"	GO:0005096	2	Sym_9098_c0_g1	-0.296256903887111
"GTPase activator activity"	GO:0005096	2	Sym_90442_c0_g1	0.213084516985475
"GTPase activator activity"	GO:0005096	2	Sym_39935_c0_g1	0.175800053526238
"GTPase activator activity"	GO:0005096	2	Sym_17065_c0_g1	1.6006281992272
