name	term	lev	seq	value
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_2.1931	-1.11195755962648
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_12.835	0.15825563750051
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_12.266	0.927617966326307
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_12.924	-0.0150036452701834
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_12.923	0.217898735749078
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_12.928	-0.0249640433862551
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_13.1764	-0.330160028149362
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_13.1747	-0.0371185795577869
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_13.1746	0.83381429640657
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_13.1745	-1.34269613581835
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_13.1744	-0.146830819873467
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_13.2773	0.23525104827931
"tertiary granule lumen"	GO:1904724	5	evm.TU.chromosome_13.2772	0.299194537428195
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_2.379	0
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_2.1734	0
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_10.3000	0.410454812141641
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_10.553	-0.00735441992165304
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_10.552	2.02267123193546
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_10.551	-0.150319746331377
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_10.573	-0.129497313069104
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_10.541	0.492703326157682
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_12.2909	-0.484282904904293
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_12.1348	-0.0155922153876732
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_12.1041	-0.226357746083679
"neuron to neuron synapse"	GO:0032279;GO:0098984	3	evm.TU.chromosome_14.882	0.566431825122485
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_1.919	0
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_2.839	-0.537816080387563
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_2.1977	0.13844392558434
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_2.578	-2.36849638545495
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_2.232	-1.44932313821555
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_3.1058	-0.136306725790759
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_10.2842	-3.25000581098397
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_10.335	0.205347607918896
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_10.1280	-0.392666807510263
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_10.2838	1.71032905529286
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.2573	0.249264620289036
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.2572	0.111440120447811
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.2571	-1.28362672837224
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.2570	0
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.1886	-0.112145064424443
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.390	0.284289813325008
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.2568	0.455212265329537
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.2569	0.111440120437799
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_11.162_evm.TU.chromosome_11.164	-2.0109552902207
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.2901	-0.508412348234718
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.2043	0.180923594455587
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.3074	0.232228524287917
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.2314	-0.855056966496588
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.1394	-2.12608213711865
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.1574	-1.36990556079197
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.1433	-0.713682079100556
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_12.1410	0.0245545902104963
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.2763	0.111439790920368
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3452	-0.112145064420097
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3155	-0.303242597334986
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3157	-0.223100670586588
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.358	-0.115260410283897
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.1900	0.0917180377432071
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.127	-0.112145064416323
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.126	-0.0778960363082455
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.129	0.570357052731639
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.128	-0.0346011329151007
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.1501	0.114245315299427
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.1500	-0.112145064424443
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.4078	-1.27345575371417
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.2267	0.230424048251248
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.24	-0.286966296179561
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3195	-0.591488422231341
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3197	-0.0448911226168443
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.2770	0
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.360	0.374168461400166
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3198	-0.161757233171701
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3196	0.111440120444039
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.2005	-0.21765824624778
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.2794	0
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.888	-0.112145064419513
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3823	0.332688672508664
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.3795	-1.24382720077338
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.1498	-0.206311318132681
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.1497	-0.279339095152869
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_13.1495	-0.59448183281679
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_14.2745	0
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_14.7224	-0.879687495429812
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_14.7072	1.35139073928533
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_14.2629	0
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_14.1027	0.214346210814111
"protein-DNA complex"	GO:0032993	2	evm.TU.chromosome_14.5048	0.111440120447811
"synapse"	GO:0045202	2	evm.TU.chromosome_1.358	0.29971443785043
"synapse"	GO:0045202	2	evm.TU.chromosome_1.91	-1.23795406202498
"synapse"	GO:0045202	2	evm.TU.chromosome_1.92	1.33773754103989
"synapse"	GO:0045202	2	evm.TU.chromosome_1.817	-0.059129875676944
