delta.rank	pval	level	nseqs	term	name	p.adj
2126	2.57337354666139e-45	4	378	GO:0006396	RNA processing	6.76539905417279e-42
2170	1.59329163766623e-32	6	253	GO:0006397;GO:0016071	mRNA metabolic process	2.09438185771226e-29
2610	3.08566037144157e-28	7	149	GO:0034470	ncRNA processing	2.70406703883996e-25
2940	1.67150668853291e-23	2	96	GO:0006364;GO:0016072	rRNA metabolic process	1.09859777103826e-20
2294	3.87916595812378e-23	2	156	GO:0008380	RNA splicing	2.03966546078148e-20
1720	1.15555420976252e-20	4	248	GO:0034660	ncRNA metabolic process	5.06325336244278e-18
3123	1.1558018271661e-19	6	70	GO:0022618;GO:0071826	ribonucleoprotein complex assembly	4.3408614337424e-17
2913	2.56040996183608e-19	3	79	GO:0000398;GO:0000377;GO:0000375	RNA splicing, via transesterification reactions	8.41414723708382e-17
-767	5.91847112166396e-12	2	714	GO:0006928	movement of cell or subcellular component	1.62354517994471e-9
2367	6.17552369701297e-12	2	70	GO:0006399	tRNA metabolic process	1.62354517994471e-9
2485	7.28773341499733e-12	5	63	GO:0009451	RNA modification	1.74176828618436e-9
-741	8.51737173629619e-11	2	679	GO:0007155;GO:0022610	biological adhesion	1.86601419122689e-8
-795	3.2772338694742e-10	2	545	GO:0016477;GO:0048870;GO:0040011	locomotion	6.62757526372898e-8
3567	5.38027349451757e-10	2	25	GO:0030490	maturation of SSU-rRNA	1.01033850122048e-7
1657	7.52338059933327e-10	2	115	GO:0006412;GO:0043043	peptide biosynthetic process	1.31859783970981e-7
2468	9.03061761681623e-10	2	51	GO:0008033	tRNA processing	1.48384335716312e-7
1771	4.58333501739591e-9	2	91	GO:1903311	regulation of mRNA metabolic process	7.08799280043167e-7
590	5.95001918827331e-9	7	877	GO:0006351;GO:0097659;GO:0032774	RNA biosynthetic process	8.69033358109474e-7
1582	7.58405520194089e-9	3	111	GO:0043414;GO:0032259	methylation	1.04939374346856e-6
3234	9.5666231296636e-9	2	26	GO:0000387	spliceosomal snRNP assembly	1.25753261039428e-6
-642	1.03207587421119e-8	2	706	GO:0045595	regulation of cell differentiation	1.29206070157201e-6
-664	1.5241815567469e-8	4	639	GO:0051094	positive regulation of developmental process	1.82139696031255e-6
2995	1.9856300874319e-8	2	29	GO:0001510	RNA methylation	2.26966152167759e-6
-776	2.63819776800248e-8	2	443	GO:0045597	positive regulation of cell differentiation	2.88992580503272e-6
2741	4.28190017168308e-8	2	33	GO:0022613	ribonucleoprotein complex biogenesis	4.50284622054193e-6
2856	5.24839532134272e-8	2	30	GO:0090501	RNA phosphodiester bond hydrolysis	5.30693511531154e-6
846	1.31738462406523e-7	6	331	GO:0006511;GO:0019941;GO:0043632;GO:0051603	proteolysis involved in cellular protein catabolic process	1.28274228765463e-5
-721	6.41850221686842e-7	2	410	GO:0051301	cell division	6.02651511719538e-5
-715	7.2623187160165e-7	2	412	GO:0048598	embryonic morphogenesis	6.58366755324392e-5
1496	1.47384980234075e-6	2	86	GO:0015931	nucleobase-containing compound transport	1.29158371011794e-4
1831	1.55784232007215e-6	2	57	GO:0051168	nuclear export	1.32115079337732e-4
581	1.77506949029094e-6	2	592	GO:0045184;GO:0015031	establishment of protein localization	1.45833052811715e-4
3536	1.85588482443015e-6	3	15	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1.47852157679602e-4
1531	1.99816210712635e-6	4	80	GO:0006402;GO:0006401;GO:0000956	RNA catabolic process	1.54504946459858e-4
-570	2.19766380913423e-6	4	604	GO:0030030;GO:0120036	cell projection organization	1.61483179294392e-4
963	2.21125692453332e-6	4	203	GO:0006886	intracellular protein transport	1.61483179294392e-4
592	2.31182212068592e-6	2	556	GO:0046907	intracellular transport	1.64264333926575e-4
1702	2.69183703662816e-6	2	63	GO:0006366	transcription by RNA polymerase II	1.86232620244617e-4
2176	3.0724565039807e-6	3	38	GO:1900182;GO:1900180	regulation of protein localization to nucleus	2.00759448428479e-4
-863	3.08110123985579e-6	6	247	GO:0060271;GO:0044782;GO:0120031;GO:0030031	plasma membrane bounded cell projection assembly	2.00759448428479e-4
-593	3.13090048899491e-6	2	538	GO:0048646	anatomical structure formation involved in morphogenesis	2.00759448428479e-4
2386	3.80797978241334e-6	2	31	GO:0006400	tRNA modification	2.38361401142016e-4
-933	4.77022614388671e-6	2	202	GO:0097435	supramolecular fiber organization	2.91649407727399e-4
-1210	5.2741479496591e-6	2	118	GO:0001667	ameboidal-type cell migration	3.10702836631422e-4
-2853	5.31823037216204e-6	2	21	GO:0030837;GO:0032272	negative regulation of protein polymerization	3.10702836631422e-4
897	6.39739116138521e-6	6	213	GO:0006417;GO:0010608;GO:0034248	posttranscriptional regulation of gene expression	3.58505960923154e-4
2105	6.40919747561364e-6	2	38	GO:0050684	regulation of mRNA processing	3.58505960923154e-4
-2488	6.84418573492931e-6	2	27	GO:0030048	actin filament-based movement	3.74861756190191e-4
511	8.48900850157367e-6	2	670	GO:0065003;GO:0043933	protein-containing complex organization	4.55461292870146e-4
2852	9.00179711676004e-6	4	20	GO:0010501	RNA secondary structure unwinding	4.73314492399243e-4
1550	1.04678197099941e-5	3	67	GO:0051028;GO:0050658;GO:0050657;GO:0051236	nucleic acid transport	5.39605843481853e-4
635	1.08751066999737e-5	2	412	GO:0031329;GO:0009894	regulation of catabolic process	5.45833337301874e-4
968	1.10038672031188e-5	2	173	GO:0043604	amide biosynthetic process	5.45833337301874e-4
