delta.rank	pval	level	nseqs	term	name	p.adj
-1043	1.22088232661848e-14	3	473	GO:1901566	organonitrogen compound biosynthetic process	3.20969963667998e-11
1037	7.65821620387056e-13	2	410	GO:0051301	cell division	1.00667251999879e-9
-1462	3.46219868788596e-11	5	172	GO:0043604	amide biosynthetic process	2.44096176332163e-8
-1788	3.71390150372253e-11	3	114	GO:0006412;GO:0043043	peptide biosynthetic process	2.44096176332163e-8
-680	1.23091329364798e-10	2	802	GO:0044281	small molecule metabolic process	5.7648867084104e-8
-1422	1.31568353938617e-10	2	171	GO:0006518	peptide metabolic process	5.7648867084104e-8
-1059	1.69581551765689e-10	3	309	GO:0043603	cellular amide metabolic process	6.36899856559995e-8
788	3.76064167992442e-10	3	550	GO:0051726	regulation of cell cycle	1.23584087206516e-7
916	1.09861418723113e-9	5	379	GO:0007346	regulation of mitotic cell cycle	3.20917410914516e-7
721	1.549413025802e-9	2	616	GO:0016567;GO:0032446;GO:0070647	protein modification by small protein conjugation or removal	4.07340684483346e-7
955	6.10476333724546e-9	2	315	GO:0007167;GO:0007169	enzyme linked receptor protein signaling pathway	1.45903843760166e-6
810	1.36785535619095e-8	2	422	GO:0007049	cell cycle	2.99674310952167e-6
1414	2.11079778945298e-8	3	131	GO:0034976	response to endoplasmic reticulum stress	4.26868260651683e-6
542	3.49000098088584e-8	3	942	GO:0032268	regulation of cellular protein metabolic process	6.55372327053491e-6
-762	9.72794745134397e-8	4	421	GO:0019752;GO:0043436;GO:0006082	organic acid metabolic process	1.70498492330555e-5
1418	1.38167314970002e-7	2	115	GO:0051865	protein autoubiquitination	2.27026169410085e-5
2250	1.53060317853069e-7	3	45	GO:2000095;GO:2000050	regulation of non-canonical Wnt signaling pathway	2.36703279785717e-5
1735	2.62718063921584e-7	2	73	GO:0035278;GO:0035195;GO:0040033;GO:0035194;GO:0016441;GO:0010586;GO:0072089	posttranscriptional gene silencing	3.83714327805469e-5
1622	2.91113555212702e-7	7	83	GO:0031047	gene silencing by RNA	4.02809229817997e-5
1796	3.28355615584644e-7	2	67	GO:0021915	neural tube development	4.31623456686014e-5
-2491	4.31673216536255e-7	4	34	GO:0044273	sulfur compound catabolic process	5.21370154185729e-5
1388	4.48317909499365e-7	4	110	GO:0001822	kidney development	5.21370154185729e-5
581	4.60830432215141e-7	4	665	GO:0035556	intracellular signal transduction	5.21370154185729e-5
-901	4.75956017514549e-7	2	264	GO:0044283	small molecule biosynthetic process	5.21370154185729e-5
757	8.6753641758782e-7	2	361	GO:0032269;GO:0051248	negative regulation of protein metabolic process	9.12301296735352e-5
1987	1.03282290717995e-6	2	50	GO:0030968	endoplasmic reticulum unfolded protein response	1.0443428549908e-4
1216	2.29271203614867e-6	2	126	GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	2.23242220112402e-4
-2226	2.47968502648057e-6	2	37	GO:0010565	regulation of cellular ketone metabolic process	2.25145248706742e-4
1073	2.536104633943e-6	2	161	GO:0060429	epithelium development	2.25145248706742e-4
1260	2.58856265699616e-6	2	116	GO:0044772;GO:0044770	cell cycle phase transition	2.25145248706742e-4
-832	2.68475026868278e-6	2	269	GO:0008610	lipid biosynthetic process	2.25145248706742e-4
-844	2.74045186710375e-6	2	261	GO:0009117;GO:0006753;GO:0055086	nucleobase-containing small molecule metabolic process	2.25145248706742e-4
-620	3.10080882843076e-6	2	490	GO:1901135	carbohydrate derivative metabolic process	2.47031103331651e-4
-684	3.27517450234815e-6	3	397	GO:0019637	organophosphate metabolic process	2.53248051960979e-4
819	3.76138465411419e-6	3	270	GO:0048729;GO:0002009	tissue morphogenesis	2.82533721590463e-4
-549	5.09822304690936e-6	2	604	GO:0006629	lipid metabolic process	3.72311899731242e-4
506	5.25775966869389e-6	7	718	GO:0045893;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935	positive regulation of biosynthetic process	3.72629274442354e-4
-640	5.38604504709374e-6	3	435	GO:0044255	cellular lipid metabolic process	3.72629274442354e-4
434	5.54271695664314e-6	2	1006	GO:0010605;GO:0031324;GO:0009892;GO:0051172	negative regulation of metabolic process	3.7363597125679e-4
-1072	5.98042029501287e-6	2	149	GO:0034470	ncRNA processing	3.93063123889721e-4
738	6.48617190281403e-6	3	318	GO:1903047	mitotic cell cycle process	4.15905998353612e-4
-2651	9.59935574107481e-6	2	23	GO:1990542	mitochondrial transmembrane transport	6.00873958173468e-4
586	1.00615603805456e-5	2	491	GO:0006952	defense response	6.15159121871032e-4
910	1.10659164326546e-5	2	196	GO:0000209	protein polyubiquitination	6.61188506851112e-4
925	1.1360715522012e-5	3	189	GO:0035239	tube morphogenesis	6.63718246830434e-4
818	1.33024461964599e-5	3	239	GO:0035295	tube development	7.6026371848898e-4
771	1.38524651702002e-5	2	269	GO:0008283	cell population proliferation	7.7485384962673e-4
633	1.56549799628875e-5	2	400	GO:0098542;GO:0051707	response to other organism	8.57436298383984e-4
703	1.72768422246736e-5	3	318	GO:0009888	tissue development	9.26955473646263e-4
810	1.90128627846169e-5	2	235	GO:0034765;GO:0034762	regulation of transmembrane transport	9.99696325215157e-4
603	2.19554903682729e-5	2	426	GO:0022402	cell cycle process	0.00113178400349391
-995	2.65548225296073e-5	2	149	GO:0016042	lipid catabolic process	0.00134255054673726
1821	3.29520324720281e-5	2	43	GO:0010172;GO:0010171	embryonic body morphogenesis	0.00163454515790494
440	3.64789510839432e-5	7	787	GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174	regulation of phosphate metabolic process	0.00177498857346112
-692	3.77928023622662e-5	2	301	GO:0034645	cellular macromolecule biosynthetic process	0.00177498857346112
447	3.78088094765397e-5	6	756	GO:0042981;GO:0043067;GO:0010941	regulation of cell death	0.00177498857346112
1001	3.89886965727252e-5	4	141	GO:0007411;GO:0097485	axon guidance	0.00179069359320176
-757	3.95056022844056e-5	3	249	GO:0006790	sulfur compound metabolic process	0.00179069359320176
-1012	4.14351322727206e-5	2	137	GO:0006631	fatty acid metabolic process	0.00184632140245733
438	4.39837738253195e-5	3	777	GO:0048513	animal organ development	0.00192722235644608
420	4.74436532706206e-5	2	846	GO:0009605	response to external stimulus	0.00204474367948298
-2547	4.83954540767868e-5	5	21	GO:0022904;GO:0022900	electron transport chain	0.00205212336722375
-388	5.27967550088747e-5	2	995	GO:0044248;GO:1901575	organic substance catabolic process	0.00220321696695764
-1181	5.95659278353108e-5	2	96	GO:0009165;GO:1901293	nucleoside phosphate biosynthetic process	0.00244685662935988
554	6.83945055398246e-5	3	446	GO:0044092	negative regulation of molecular function	0.00276629469329537
-824	7.45934108206471e-5	2	194	GO:0090407	organophosphate biosynthetic process	0.00297130419768911
903	8.33793495243207e-5	2	159	GO:0009612	response to mechanical stimulus	0.00324160616696241
488	8.39120582256011e-5	3	568	GO:0032270;GO:0051247	positive regulation of protein metabolic process	0.00324160616696241
-1966	8.50782904223682e-5	3	33	GO:0022613	ribonucleoprotein complex biogenesis	0.00324160616696241
1004	9.4989247268789e-5	4	126	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0.00356752472956638
1288	9.69763506138946e-5	4	76	GO:0051607;GO:0140546	defense response to symbiont	0.00359085670090041
2711	9.94034368060363e-5	2	17	GO:0006471	protein ADP-ribosylation	0.0036296060467093
1094	1.02107959530975e-4	3	105	GO:0050982	detection of mechanical stimulus	0.00367728528228676
-1720	1.06105539965157e-4	2	42	GO:0006839	mitochondrial transport	0.00376961438605943
396	1.15574805029965e-4	3	853	GO:0050790	regulation of catalytic activity	0.00405128216565037
-789	1.17476300342719e-4	2	200	GO:0032787	monocarboxylic acid metabolic process	0.00406375254738169
2839	1.28406832677732e-4	2	15	GO:0071908;GO:0071907;GO:0071910;GO:0035469;GO:0071909;GO:0030814;GO:0072189	determination of liver left/right asymmetry	0.00438417614428257
586	1.32758089386205e-4	2	364	GO:0045944	positive regulation of transcription by RNA polymerase II	0.00447462842302991
-2736	1.38126720051453e-4	2	16	GO:0006413	translational initiation	0.00459664743057304
648	1.40623774295245e-4	2	293	GO:0051259	protein complex oligomerization	0.00462124878277749
1142	1.44590869414812e-4	4	92	GO:0008543	fibroblast growth factor receptor signaling pathway	0.0046929555023647
1222	1.48121650029095e-4	2	80	GO:2000177	regulation of neural precursor cell proliferation	0.00474892460885964
-702	1.50113390408906e-4	3	246	GO:1901137	carbohydrate derivative biosynthetic process	0.00475479642632547
1571	1.54283487608901e-4	2	48	GO:0070936	protein K48-linked ubiquitination	0.00482870582052144
638	1.61593751440497e-4	2	297	GO:0043269	regulation of ion transport	0.00498291654805503
1056	1.64711743609685e-4	3	106	GO:0035148	tube formation	0.00498291654805503
-1177	1.65081541257781e-4	2	85	GO:0044242	cellular lipid catabolic process	0.00498291654805503
1065	1.66792185708955e-4	2	104	GO:0009615	response to virus	0.00498291654805503
1241	1.71679147295076e-4	2	76	GO:0016197	endosomal transport	0.00501418684342283
688	1.7259526083351e-4	2	252	GO:0007389	pattern specification process	0.00501418684342283
478	1.73560670502654e-4	2	538	GO:0048646	anatomical structure formation involved in morphogenesis	0.00501418684342283
409	1.76161279785773e-4	2	749	GO:0033554	cellular response to stress	0.0050340000495304
450	1.9777377546854e-4	2	600	GO:2000026	regulation of multicellular organismal development	0.00559083070652464
-2325	2.07867702860374e-4	5	21	GO:0033238	regulation of cellular amine metabolic process	0.00581366160446727
1284	2.11054296932024e-4	4	69	GO:0000082;GO:0044843	cell cycle G1/S phase transition	0.00584064996457148
-2826	2.30973529406811e-4	2	14	GO:0019083	viral transcription	0.00632530634177611
-702	2.38707761271664e-4	4	231	GO:0019439;GO:0044270;GO:0046700;GO:1901361	organic cyclic compound catabolic process	0.00646971860188871
-1783	2.41998038322918e-4	2	35	GO:0006635;GO:0019395;GO:0034440	fatty acid oxidation	0.00647884811777449
1668	2.43973360083558e-4	4	40	GO:0002040	sprouting angiogenesis	0.00647884811777449
556	2.51923503262146e-4	3	371	GO:0010629	negative regulation of gene expression	0.00658420164480041
-1327	2.52949549686132e-4	2	63	GO:0009451	RNA modification	0.00658420164480041
1376	2.71765779384985e-4	4	58	GO:0030433;GO:0036503	ERAD pathway	0.00700462974512868
2522	2.93104739187283e-4	4	17	GO:0070423;GO:0002753;GO:0035872	cytoplasmic pattern recognition receptor signaling pathway	0.00748128504197444
-1962	3.01618244695866e-4	3	28	GO:0033108	mitochondrial respiratory chain complex assembly	0.00762324545553135
1163	3.04465870228525e-4	3	80	GO:2001236	regulation of extrinsic apoptotic signaling pathway	0.00762324545553135
-1195	3.28149084929968e-4	4	75	GO:0072522;GO:0006164;GO:0009152;GO:0009260;GO:0046390	purine-containing compound biosynthetic process	0.00813871645548006
439	3.3213358294005e-4	2	585	GO:0043207;GO:0009607;GO:0044419	response to biotic stimulus	0.0081605531733588
-1521	3.35745570437164e-4	3	46	GO:0009062;GO:0072329	monocarboxylic acid catabolic process	0.00817291763591948
