ITS2 type profile UID		129926	129899	129905
Clade		B	B	B
Majority ITS2 sequence		B2	B2	B5a
Associated species		S. psygmophilum	S. psygmophilum	None
ITS2 profile abundance local		37	2	1
ITS2 profile abundance DB		39	17	4
ITS2 type profile		B2-B2e	B2	B5a
134749	CP1	0.8852687921805911	0	0
134756	FH11	0.8771769019248395	0	0
134762	FO2	0.8639455782312925	0	0
134752	FA5	0.8501378209778035	0	0
134765	HA6	0.8475464978235061	0	0
134763	FP2	0.8471400394477318	0	0
134738	CA4	0.8465616557067849	0	0
134745	CL6	0.8465191472163281	0	0
134760	FM2	0.8458194464570352	0	0
134776	HP3	0.8448117539026629	0	0
134769	HH15	0.8444728253157372	0	0
134766	HD6	0.8443959429965335	0	0
134770	HI3	0.8388204088001248	0	0
134754	FE10	0.8384129846708747	0	0
134746	CM1	0.8380776959142666	0	0
134755	FF8	0.8373119358074222	0	0
134744	CJ13	0.8369730827831386	0	0
134777	HR9	0.8364554830561987	0	0
134774	HN6	0.8346064430421787	0	0
134739	CD4	0.8344997098282866	0	0
134764	FR8	0.8341717905720142	0	0
134773	HM3	0.8339151642676104	0	0
134767	HE3	0.8332283235593467	0	0
134741	CF7	0.832942199043894	0	0
134747	CN4	0.8303197992407181	0	0
134768	HF9	0.8296945801212263	0	0
134743	CI1	0.8294749716082817	0	0
134772	HL8	0.8289911851126347	0	0
134740	CE11	0.8286485270969193	0	0
134750	CR7	0.8281612270376315	0	0
134753	FD5	0.8273875882571535	0	0
134757	FI2	0.8262663059491603	0	0
134771	HJ15	0.826016664593956	0	0
134759	FL7	0.8239616287376262	0	0
134758	FJ14	0.8218250235183443	0	0
134742	CH1	0.8208646486933738	0	0
134775	H05	0.8094555873925502	0	0
134761	FN5	0	0.9402697495183044	0
134748	CO1	0	0.7796984185362266	0.11143802868701728
134751	DW	0	0	0
Sequence accession / SymPortal UID		21914-1463664	21914	37517
Average defining sequence proportions and [stdev]		0.962[0.016]-0.038[0.016]	1.000[0.000]	1.000[nan]
