name	term	lev	seq	value
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_1.1469	-3.85198286364715
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_2.1444	2.48557821462123
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_10.16	20.8641427046415
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_11.2585	-0.127789438813354
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_11.1193	35.6180214354103
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_12.3010	-2.55984101867262
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_12.1237	-15.5630154060969
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_12.920	-1.30004718376108
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_12.3789	-1.40429334180953
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_13.2750	-6.1507075352946
"contractile fiber"	GO:0043292	3	evm.TU.chromosome_14.1288	4.10287495994008
"P-body"	GO:0000932	5	evm.TU.chromosome_1.675	-0.720185863964452
"P-body"	GO:0000932	5	evm.TU.chromosome_1.259	-0.0294232185765716
"P-body"	GO:0000932	5	evm.TU.chromosome_1.204	1.49041589002419
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1703	2.16496157700241
"P-body"	GO:0000932	5	evm.TU.chromosome_1.654	-1.05393575111161
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1504_evm.TU.chromosome_1.1506	-5.68018229928512
"P-body"	GO:0000932	5	evm.TU.chromosome_1.728	-2.19402735140136
"P-body"	GO:0000932	5	evm.TU.chromosome_1.607	-0.338266802071894
"P-body"	GO:0000932	5	evm.TU.chromosome_1.254	-0.417230550219887
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1457	-3.87200192173194
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1666	0.339124614394184
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1664	-0.193794243676885
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1665	-1.18727288410614
"P-body"	GO:0000932	5	evm.TU.chromosome_1.699	-4.16541444530942
"P-body"	GO:0000932	5	evm.TU.chromosome_1.698	-2.69415974622519
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1151	-28.07615335576
"P-body"	GO:0000932	5	evm.TU.chromosome_1.1066	-0.694122122666251
"P-body"	GO:0000932	5	evm.TU.chromosome_1.593_evm.TU.chromosome_1.597	-1.20893843682971
"P-body"	GO:0000932	5	evm.TU.chromosome_1.494	0
"P-body"	GO:0000932	5	evm.TU.chromosome_1.641	0.726757617205977
"P-body"	GO:0000932	5	evm.TU.chromosome_1.480	0.836908789209855
"P-body"	GO:0000932	5	evm.TU.chromosome_2.1468	-0.0676292871816298
"P-body"	GO:0000932	5	evm.TU.chromosome_2.769	3.27389186114962
"P-body"	GO:0000932	5	evm.TU.chromosome_2.1642	-0.912561701659359
"P-body"	GO:0000932	5	evm.TU.chromosome_2.1192	0.393199087316909
"P-body"	GO:0000932	5	evm.TU.chromosome_3.1605	-0.538319364155632
"P-body"	GO:0000932	5	evm.TU.chromosome_3.1308	0.4419669124101
"P-body"	GO:0000932	5	evm.TU.chromosome_10.3125	-3.02157953502501
"P-body"	GO:0000932	5	evm.TU.chromosome_10.1528	-1.16152215031745
"P-body"	GO:0000932	5	evm.TU.chromosome_10.531	11.699166101614
"P-body"	GO:0000932	5	evm.TU.chromosome_10.2528	0.108011857142964
"P-body"	GO:0000932	5	evm.TU.chromosome_10.141	2.88833514248536
"P-body"	GO:0000932	5	evm.TU.chromosome_11.1140	3.97255109290655
"P-body"	GO:0000932	5	evm.TU.chromosome_11.1519	5.06001177460615
"P-body"	GO:0000932	5	evm.TU.chromosome_11.1193	35.6180214354103
"P-body"	GO:0000932	5	evm.TU.chromosome_11.1825	-1.14328146439829
"P-body"	GO:0000932	5	evm.TU.chromosome_11.1826	0.245901165170141
"P-body"	GO:0000932	5	evm.TU.chromosome_11.2951	-1.01613913469298
"P-body"	GO:0000932	5	evm.TU.chromosome_11.2952	0
"P-body"	GO:0000932	5	evm.TU.chromosome_11.511	1.28275672609618
"P-body"	GO:0000932	5	evm.TU.chromosome_11.2984	0.255253105581829
"P-body"	GO:0000932	5	evm.TU.chromosome_12.2044	4.85669572819107
"P-body"	GO:0000932	5	evm.TU.chromosome_12.2515	-3.5093004100373
"P-body"	GO:0000932	5	evm.TU.chromosome_12.2516	0.430010726781664
"P-body"	GO:0000932	5	evm.TU.chromosome_12.2850	1.5903145028808
"P-body"	GO:0000932	5	evm.TU.chromosome_12.2184	-7.43745178468392
"P-body"	GO:0000932	5	evm.TU.chromosome_12.14	-0.688006729915678
