name	term	lev	seq	value
"nematocyst"	GO:0042151	2	evm.TU.chromosome_1.1652	0.0840872590456161
"nematocyst"	GO:0042151	2	evm.TU.chromosome_10.1323	-6.21211343732652
"nematocyst"	GO:0042151	2	evm.TU.chromosome_10.3221	-0.0194780754249831
"nematocyst"	GO:0042151	2	evm.TU.chromosome_11.2012	-0.704331449148326
"nematocyst"	GO:0042151	2	evm.TU.chromosome_11.2013	-0.726541920102142
"nematocyst"	GO:0042151	2	evm.TU.chromosome_11.2023	-1.70282843698857
"nematocyst"	GO:0042151	2	evm.TU.chromosome_11.2009	-1.76015921846672
"nematocyst"	GO:0042151	2	evm.TU.chromosome_11.2008	-0.0875241558439302
"nematocyst"	GO:0042151	2	evm.TU.chromosome_11.2396	0.695173825941125
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1859	-2.82036367713143
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1857	-5.47335101672691
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2853	3.50275904683345
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2852	-2.49443344817644
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.3894	-0.807993168128006
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1865	-2.48919324110672
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1867	-7.19483063713233
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1866	-0.0170578166643435
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1863	0.232158232297225
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1869	-0.954838686935978
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1868	-2.25427921755122
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2802	-0.605090889351508
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2803	0.180965870483722
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2800	2.75433809793659
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2801	-0.178695248617314
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2804	0.0749274872816742
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2809	-2.48750239152402
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1588	-0.013352129829452
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1589	0
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.3163	-3.13632913553393
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.2361	7.23646642618809
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1876	-2.13270808206477
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1870	-5.07025832004442
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1871	-10.788224556682
"nematocyst"	GO:0042151	2	evm.TU.chromosome_12.1939	-0.931753060208917
"nematocyst"	GO:0042151	2	evm.TU.chromosome_13.1827	0.738967411164818
"nematocyst"	GO:0042151	2	evm.TU.chromosome_13.1824	0.544602871263431
"nematocyst"	GO:0042151	2	evm.TU.chromosome_13.1825	0.562099612280353
"nematocyst"	GO:0042151	2	evm.TU.chromosome_13.3597	2.77492312635818
"nematocyst"	GO:0042151	2	evm.TU.chromosome_14.6200	-0.889503617654451
"nematocyst"	GO:0042151	2	evm.TU.chromosome_14.6201	0.262031301032424
"nematocyst"	GO:0042151	2	evm.TU.chromosome_14.6208	-0.334418792994695
"nematocyst"	GO:0042151	2	evm.TU.chromosome_14.2251	0.161106719694135
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_1.1042	1.67237613427353
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_1.864	1.21923167050794
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_1.332_evm.TU.chromosome_1.328	0.93025492037614
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_2.1179	0.0809881602675948
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_2.1186	0.57996717233628
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_2.854	-2.12903904865079
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_2.1749	0.0539920443721281
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_2.1693	0.63030081901897
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_2.640	0.0623063028979741
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_3.1432	-2.89311554274009
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_3.1971	0.0666875865516669
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_3.1103	2.10419119462163
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.3229	-2.43223251632566
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.530	-0.45609330179542
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.1626	0.115838605006234
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.341	-0.0550162702045205
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.2355	4.79297615006206
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.529	2.89739783459781
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.2924	0.671885058166068
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_10.61	-0.377873008367217
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.904	-1.08709823762017
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.901	2.90949421389036
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.902	7.72991119677763
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.2110	0
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.1356	0.511386504286151
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.2670	-0.00796397081956854
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.654	1.29378583941327
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.1843	0.186501769568147
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.667	0.0192543740915999
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.885	2.214105838853
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.1366	0.00731803965977107
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_11.2663	1.30674866420757
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_12.201	-3.22746769402813
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_12.200	-11.8954721695159
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_12.241	-0.192142533729621
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_12.3041	1.8051656083228
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_12.3463	0.901384400446196
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_12.3788	1.65557557875681
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_13.669	-1.64363927889462
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_13.898	0.0718318604422708
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_13.368	2.36673033442798
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_13.366	3.95649384977302
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_13.2585	1.49235460511502
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.5657	0.470640534461449
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.5950	0.119836810266375
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.6543	0.184261928805811
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.951	1.74497682423894
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.6029	-0.791060685132685
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.5940	0.193841772155131
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.4718	-1.03736193871876
"apical part of cell"	GO:0045177	2	evm.TU.chromosome_14.4719	0.164125605287344
"plasma membrane raft"	GO:0005901;GO:0044853	3	evm.TU.chromosome_1.965	0.148436934783915
"plasma membrane raft"	GO:0005901;GO:0044853	3	evm.TU.chromosome_1.1284	0.193235179588967
"plasma membrane raft"	GO:0005901;GO:0044853	3	evm.TU.chromosome_1.1050	0.140640259914124
"plasma membrane raft"	GO:0005901;GO:0044853	3	evm.TU.chromosome_1.772	0.115838605006234
"plasma membrane raft"	GO:0005901;GO:0044853	3	evm.TU.chromosome_2.1433	0.181961069560897
